ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_taken(min),distance
6E2B,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,29,7.660895664241821
BCC7,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,23,4.596543327364382
2914,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,17,6.128804224238058
9859,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,36,16.852688970823085
57B4,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,30,9.192290417405088
75F0,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,33,7.660348489150972
5EC9,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,18,19.915135664660593
8204,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,27,16.847895631642253
48F2,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,22,4.596251207088927
8B75,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,26,19.914686965545187
8764,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,40,19.91296718928853
AB62,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,34,12.256834609677016
4984,PUNERES12DEL02,18.520016,73.830547,18.540016,73.850547,10,3.064627592336888
ADE1,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,29,7.660348489150972
4790,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,21,12.256321133212229
A052,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,26,16.852688970823085
62AE,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,23,7.660205777239119
8B34,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,27,4.595940524023754
96AD,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,28,3.064398872055142
8E+30,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,25,3.0643351463849164
BEA,PUNERES09DEL02,18.536562,73.896485,18.666562,74.026485,26,19.916122613819716
8E+53,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,34,16.851045489710874
49A2,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,11,1.5322206834602052
6D9E,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,20,3.064404727369966
49D9,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,39,7.660898979387872
9536,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,48,1.5322206834602052
A578,PUNERES02DEL01,18.55144,73.804855,18.62144,73.874855,36,10.724517748046024
18AF,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,24,3.0644871057616703
88CC,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,35,13.787860239172547
4F3F,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,27,10.72467208673564
16DD,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,45,19.916432533839362
5E+56,PUNERES11DEL03,18.533811,73.899315,18.563811,73.929315,19,4.59670198232987
6858,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,19,10.725127399399225
76A5,PUNERES12DEL01,18.520016,73.830547,18.530016,73.840547,21,1.5323350156090414
6F71,PUNERES03DEL01,18.554382,73.798206,18.594382,73.838206,18,6.128501214162246
148F,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,15,3.0644857806760535
4432,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,28,9.192881349038215
48FD,PUNERES20DEL01,18.592718,73.773572,18.632718,73.813572,28,6.127848457033505
35F0,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,25,4.5969260911847485
96C7,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,28,6.128804224238058
870C,PUNERES19DEL03,18.563934,73.915367,18.593934,73.945367,24,4.596317855297838
51F2,PUNERES010DEL03,18.539299,73.897902,18.629299,73.987902,31,13.788747286078188
5257,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,24,16.851738065958607
4797,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,20,3.0645346577473593
4DD2,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,30,13.786698988713738
5243,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,17,12.256046315965444
15AC,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,26,12.257687886802879
1DDD,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,24,16.852118690780628
995A,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,26,1.5321890925569548
2AE8,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,13,1.5322885596942126
552E,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,19,7.660205777239119
653D,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,30,19.916260009775193
25C2,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,17,9.192951167083441
8281,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,22,1.5318406299867455
6D68,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,27,19.91296718928853
9141,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,46,19.914686965545187
917C,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,51,9.193014472266961
609A,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,21,9.193021332844554
6A4F,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,29,6.128639386843045
6552,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,32,4.59595027478907
95EC,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,29,16.847895631642253
AFE4,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,35,9.193014472266961
3FF6,PUNERES07DEL03,18.546947,73.900626,18.606947,73.960626,14,9.192686206949302
6C4F,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,49,19.916432533839362
9F07,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,28,13.7888461168452
AD0F,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,31,6.128757701629757
1870,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,34,1.5322206834602052
91B2,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,15,7.66052012420465
8A3B,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,13,9.192333207689474
B699,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,20,7.660348489150972
B0C,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,18,3.0644638558352577
7599,PUNERES12DEL02,18.520016,73.830547,18.540016,73.850547,20,3.064627592336888
8113,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,28,12.257021346006622
379A,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,43,12.257687886802879
7432,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,29,3.0646768621690934
277F,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,24,13.789066440485813
3145,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,27,7.66031691183285
6F3A,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,26,12.256687342592269
1E3A,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,14,1.5322206834602052
22EF,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,33,6.129149863507623
3656,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,25,4.596576884051942
1600,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,11,12.255817809722812
B5CC,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,17,19.917359352866207
3.8E+09,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,15,16.849939918016496
9F2D,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,22,19.9172484157288
7E4A,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,15,6.12841937845769
3F37,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,31,16.851045489710874
5.1E+04,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,33,6.128363939648455
3F7E,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,32,12.25701219409813
62C5,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,17,9.19040310530244
3C81,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,46,10.724430107278945
8BE8,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,21,19.915585713443292
4BB8,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,47,12.257118233178144
9DEB,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,22,4.596439723177665
3788,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,15,4.596477246826326
BDDD,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,32,9.192881349038215
9B82,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,22,1.5318406299867455
10EA,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,23,13.789485363023294
8B24,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,31,12.256574293065658
8.9E+04,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,34,16.851045489710874
5494,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,21,16.851371030914212
4065,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,33,10.724956120302584
71FA,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,27,6.128627670485152
6A78,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,43,12.256927745913815
A5DB,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,26,16.851371030914212
9433,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,23,19.91431676645955
4573,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,38,16.85352490584544
B8F8,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,32,3.0644270930248725
9158,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,10,6.127106344248052
1115,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,28,9.193469879776632
1331,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,22,12.256574293065658
73B,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,29,13.787803344501583
804B,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,27,1.532229188735096
A77,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,17,6.127835452844327
4663,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,39,4.596251207088927
1416,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,15,3.064398872055142
3FD2,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,25,9.193021332844554
7D18,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,49,12.256321133212229
3729,PUNERES12DEL03,18.520016,73.830547,18.580016,73.890547,38,9.193373039577208
5.9E+02,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,23,19.9172484157288
40D9,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,49,10.72414547103075
8B4F,PUNERES09DEL03,18.536562,73.896485,18.566562,73.926485,24,4.596666925181527
5E1D,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,34,6.129149863507623
8B00,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,29,16.852688970823085
261A,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,34,4.5969260911847485
BCCD,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,29,1.5318406299867455
A35A,PUNERES05DEL01,18.543626,73.905101,18.553626,73.915101,30,1.532234790495708
68FC,PUNERES01DEL03,18.569156,73.774723,18.659156,73.864723,33,13.787603106955784
20D0,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,28,19.915731481294102
2F4F,PUNERES05DEL01,18.543626,73.905101,18.613626,73.975101,15,10.724750462255022
4144,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,18,6.128627670485152
B1E6,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,24,13.788581570141362
7A47,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,15,12.254988311075596
2322,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,23,3.0644857806760535
6E5B,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,33,16.851875921653388
902,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,17,3.0640094555094217
134E,PUNERES12DEL02,18.520016,73.830547,18.570016,73.880547,26,7.661250453808297
A76,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,21,16.852688970823085
5B41,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,26,9.19149730046093
82CA,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,28,6.128249797982013
AA0A,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,13,10.724960763776828
24B0,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,20,9.192290417405088
9E+38,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,38,7.6596877195057695
BD3,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,34,12.257687886802879
1A13,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,19,1.5322015943257514
AE1D,PUNERES12DEL03,18.520016,73.830547,18.580016,73.890547,28,9.193373039577208
134F,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,30,9.193093962702912
4A5B,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,24,13.789485363023294
A66E,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,32,19.914688541860013
4E+96,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,23,10.72504264384306
427F,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,17,3.0645346577473593
BC3F,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,20,6.12841937845769
59B2,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,15,7.66031691183285
98F6,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,14,9.19149730046093
26A9,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,47,16.85352490584544
13B4,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,22,4.595393825646015
B9AD,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,26,7.660692882261043
5244,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,26,16.851738065958607
93B4,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,28,9.192119121311745
AE75,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,26,9.193520993944183
9405,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,33,7.66052012420465
21D2,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,36,12.256927745913815
1F1C,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,37,19.914688541860013
24BA,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,23,1.5321262845594088
2.2E+09,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,21,4.595940524023754
600B,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,25,12.25659774869038
8799,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,54,12.25701219409813
1AF8,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,23,13.789066440485813
B149,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,30,9.193014472266961
26CC,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,14,4.596477246826326
ACF2,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,17,4.59663204175947
3A07,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,10,1.5323511358881128
3BE7,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,19,12.256574293065658
5C91,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,29,4.596951629499115
593E,PUNERES02DEL01,18.55144,73.804855,18.62144,73.874855,37,10.724517748046024
7F54,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,27,7.660840811905797
42C6,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,23,3.0644871057616703
5946,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,38,13.788581570141362
7.8E+10,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,32,6.128804224238058
84F9,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,15,7.660895664241821
5786,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,23,4.5967456266495255
4368,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,26,3.064267071068136
BB60,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,24,13.78848075238715
9E8C,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,25,10.724879289478304
1C85,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,44,16.852118690780628
7D7A,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,28,10.724956120302584
5C50,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,16,7.660582694185052
4313,PUNERES03DEL01,18.554382,73.798206,18.594382,73.838206,27,6.128501214162246
6CB0,PUNERES02DEL03,18.55144,73.804855,18.61144,73.864855,16,9.192571532077613
579E,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,34,12.257021346006622
B7A9,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,11,9.192119121311745
1766,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,16,3.064398872055142
A006,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,22,9.193093962702912
B15E,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,24,7.66095172081025
43EA,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,24,9.19151681625338
6DB4,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,20,13.788852089943367
1271,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,29,19.91431676645955
19F2,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,18,1.5324173514302288
E9F,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,31,12.257619701209578
BBD 8.00,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,29,6.12918392293498
4636,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,12,3.0643351463849164
41CD,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,35,13.789707457540985
2144,PUNERES11DEL02,18.533811,73.899315,18.553811,73.919315,17,3.0645104714747093
1511,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,33,16.853347148215086
BC00,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,10,3.0644270930248725
2654,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,35,7.66052012420465
9C9D,PUNERES12DEL02,18.520016,73.830547,18.540016,73.850547,25,3.064627592336888
6EE8,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,39,19.917038235830073
B92A,PUNERES12DEL01,18.520016,73.830547,18.530016,73.840547,26,1.5323350156090414
1AC9,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,28,12.256421318543588
24FF,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,20,7.660840811905797
B4FF,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,28,4.596698554557205
58C1,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,15,1.532276469519439
ACBB,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,16,1.532229188735096
876,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,29,16.849904095492622
1BE4,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,30,7.660692882261043
6743,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,28,7.66101794664148
738B,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,27,10.72465156807538
2392,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,36,10.723264172167632
76EF,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,29,9.193469879776632
10B9,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,48,16.852444613264275
835F,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,38,13.788852089943367
1AE6,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,10,1.5318406299867455
8B47,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,28,13.78848075238715
23C4,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,37,12.257619701209578
5598,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,22,12.25700312192057
B5BB,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,46,9.19149730046093
8FDB,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,20,1.5321890925569548
B06F,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,30,9.193014472266961
15AA,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,29,6.128899374764089
6615,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,15,19.914686965545187
8756,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,25,16.85352490584544
20BD,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,48,19.91431676645955
40F7,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,29,10.724189700859583
A036,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,29,10.724189700859583
A0FC,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,11,10.724960763776828
B450,PUNERES16DEL03,18.536718,73.830327,18.596719,73.890327,14,9.19302787417212
AE30,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,35,12.256076445468295
7F22,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,44,10.725127399399225
7D8,PUNERES09DEL03,18.536562,73.896485,18.566562,73.926485,20,4.596666925181527
5CAA,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,17,12.25659774869038
431D,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,30,16.852444613264275
2E+61,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,53,19.917038235830073
34F3,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,15,3.064267071068136
8EBC,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,23,7.660678233235288
32BC,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,15,1.532229188735096
8D7F,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,22,16.851371030914212
87BC,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,17,3.064398872055142
3206,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,27,1.5323511358881128
770A,PUNERES17DEL01,18.530963,73.828972,18.640963,73.938972,24,16.852834881460105
9635,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,24,3.064267071068136
7E+07,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,28,16.852688970823085
6E+95,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,12,9.192703790075944
A332,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,23,1.5322015943257514
2053,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,24,19.914688541860013
771A,PUNERES15DEL02,18.636215,73.751081,18.686215,73.801081,18,7.658776111980611
9326,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,33,10.725566076623075
BA69,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,31,9.192290417405088
89C7,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,27,3.064335674796853
7873,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,13,3.064508186852737
3B37,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,10,7.660840811905797
8656,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,32,16.849939918016496
4237,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,28,10.724960763776828
8C0,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,19,13.7884543583669
7BCD,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,14,3.0644857806760535
65BC,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,23,9.192496429758327
C4D,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,17,7.660898979387872
1206,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,29,3.0644857806760535
B27D,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,36,19.914686965545187
6AE0,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,13,9.192290417405088
58A2,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,38,7.660957436559021
9CBD,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,47,12.256687342592269
6B25,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,18,13.788947117364545
2CA4,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,23,6.128850978538233
7AA8,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,32,7.66052012420465
400A,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,22,1.5320227740641719
A24B,PUNERES17DEL03,18.530963,73.828972,18.560963,73.858972,19,4.596738270616882
48B4,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,19,4.596477246826326
7E7C,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,19,12.253528674537144
9DE1,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,24,19.916274899797408
6EC9,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,43,10.72465156807538
23F2,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,30,13.78848075238715
A7A9,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,15,13.788581570141362
9AB4,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,18,3.0644638558352577
6523,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,19,9.193520993944183
6749,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,39,12.257490517738452
64BE,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,23,3.0646598407974865
BBE9,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,14,3.0643606844471907
8F6A,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,19,1.5322206834602052
33F0,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,22,6.128850978538233
B654,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,14,4.595940524023754
65F,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,20,13.787803344501583
A58A,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,38,10.72504264384306
387E,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,38,12.256421318543588
AC76,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,26,1.5322885596942126
7535,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,16,12.257118233178144
3127,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,32,6.12918392293498
3D95,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,29,13.787860239172547
531C,PUNERES19DEL03,18.563934,73.915367,18.593934,73.945367,40,4.596317855297838
AF47,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,28,3.0646598407974865
AFB4,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,16,10.725127399399225
59EE,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,28,6.128249797982013
58D5,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,33,6.128684140033282
BE4F,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,14,9.192333207689474
3D1B,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,29,7.660678233235288
A116,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,28,4.596543327364382
A45C,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,41,16.85270156392274
2989,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,40,13.78666969363518
